symbol,bb_period,bb_std,adx_ceil,rsi_floor,rsi_ceil,tp,sl,max_hold,bb_exit_mid,avg_oos,total_n,passed,F1_sharpe,F1_wr,F1_n,F1_mdd,F1_avg,F2_sharpe,F2_wr,F2_n,F2_mdd,F2_avg
KRW-ETH,20,2.0,20,30,40,0.025,0.01,12,False,-21.746048024325333,130,False,-6.546116986766733,0.3939393939393939,66,-0.15417505963537428,-0.0009190984277488465,-36.94597906188393,0.234375,64,-0.2709986648214465,-0.004802972928533234
KRW-ETH,20,2.0,20,30,40,0.025,0.01,24,True,-26.36198158032495,136,False,-20.47785319192632,0.4411764705882353,68,-0.1904829797175,-0.002378271349639043,-32.24610996872358,0.3235294117647059,68,-0.27106282611759236,-0.003900795589434081
KRW-ETH,20,2.0,20,30,40,0.025,0.01,24,False,-18.04575861807253,128,False,-0.7317632611864702,0.359375,64,-0.14924569486322511,-0.00012229147310036765,-35.359753974958586,0.1875,64,-0.2835892296579125,-0.004991002679324226
KRW-ETH,20,2.0,20,30,40,0.025,0.015,12,True,-24.900275092187034,134,False,-20.06382857277171,0.4925373134328358,67,-0.1874560324921826,-0.002670321045247371,-29.73672161160236,0.43283582089552236,67,-0.2785745853652162,-0.004363783365187122
KRW-ETH,20,2.0,20,30,40,0.025,0.015,12,False,-21.955699285183307,128,False,-8.827453730858254,0.4307692307692308,65,-0.1678943706696279,-0.0014226299773244637,-35.08394483950836,0.3333333333333333,63,-0.29609873866915876,-0.0055316510397080175
KRW-ETH,20,2.0,20,30,40,0.025,0.015,24,True,-23.560689176270984,134,False,-20.141442377095654,0.5373134328358209,67,-0.1886094318957851,-0.002787904699368421,-26.979935975446313,0.44776119402985076,67,-0.27184771732574553,-0.0040197812726060584
KRW-ETH,20,2.0,20,30,40,0.025,0.015,24,False,-21.170493904495142,124,False,-3.9165014179367605,0.4603174603174603,63,-0.1895671721709393,-0.000741428945851756,-38.42448639105353,0.2459016393442623,61,-0.3539643471688437,-0.006705867859462975
KRW-ETH,20,2.0,20,30,40,0.03,0.008,12,True,-25.22666648091105,136,False,-17.609149706355314,0.38235294117647056,68,-0.17048509247888782,-0.001899828765067436,-32.84418325546679,0.29411764705882354,68,-0.21381627695206856,-0.0034038038665724505
KRW-ETH,20,2.0,20,30,40,0.03,0.008,12,False,-17.47732439199857,131,False,-6.019953509487628,0.3333333333333333,66,-0.1786591903541214,-0.0008327930995790962,-28.934695274509515,0.2,65,-0.2140025506016564,-0.00372412870414479
KRW-ETH,20,2.0,20,30,40,0.03,0.008,24,True,-24.568940650650333,136,False,-16.772984907248752,0.39705882352941174,68,-0.1670073897322428,-0.0018344566033926203,-32.36489639405191,0.29411764705882354,68,-0.21305414472186004,-0.0033886320984387974
KRW-ETH,20,2.0,20,30,40,0.03,0.008,24,False,-13.570499103979175,129,False,1.0933961582066622,0.296875,64,-0.14961497630133302,0.00018199868569951816,-28.234394366165013,0.15384615384615385,65,-0.22094079205546513,-0.0038973967727201973
KRW-ETH,20,2.0,20,30,40,0.03,0.01,12,True,-25.431207072711445,136,False,-17.770260078330725,0.4264705882352941,68,-0.1798578878632266,-0.0020872430186631595,-33.09215406709217,0.3235294117647059,68,-0.26673808070585475,-0.003944068570916215
KRW-ETH,20,2.0,20,30,40,0.03,0.01,12,False,-18.59914136329978,130,False,-7.8766195718711485,0.3787878787878788,66,-0.18462031619575658,-0.0011397881017400633,-29.321663154728412,0.234375,64,-0.25457175791042225,-0.004233935118698781
KRW-ETH,20,2.0,20,30,40,0.03,0.01,24,True,-25.737397146138402,136,False,-18.57225033446725,0.4411764705882353,68,-0.18653411620392663,-0.0022314331143449217,-32.902543957809556,0.3235294117647059,68,-0.26750703502548245,-0.003958264449841385
KRW-ETH,20,2.0,20,30,40,0.03,0.01,24,False,-14.115809762469027,128,False,1.1718828632315668,0.34375,64,-0.15063741938210776,0.00021167639696231087,-29.40350238816962,0.1875,64,-0.2623637315254258,-0.0045150245453676775
KRW-ETH,20,2.0,20,30,40,0.03,0.015,12,True,-24.34921127348313,134,False,-18.444972795568937,0.4925373134328358,67,-0.1834924033823886,-0.002521291194501099,-30.253449751397326,0.43283582089552236,67,-0.27505543700114354,-0.004422109969779609
KRW-ETH,20,2.0,20,30,40,0.03,0.015,12,False,-19.580179082454684,128,False,-10.055904192690441,0.4153846153846154,65,-0.19079675312266886,-0.001634992327193486,-29.104453972218927,0.3333333333333333,63,-0.2812317242725523,-0.004953580883685716
KRW-ETH,20,2.0,20,30,40,0.03,0.015,24,True,-23.03539595052841,134,False,-18.597163184719076,0.5373134328358209,67,-0.1846514291245455,-0.00263887484862215,-27.473628716337743,0.44776119402985076,67,-0.2682957549712367,-0.004078107877198545
KRW-ETH,20,2.0,20,30,40,0.03,0.015,24,False,-16.14952022190725,124,False,-0.31099590956480855,0.4603174603174603,63,-0.18561384130348066,-6.293384911290061e-05,-31.98804453424969,0.2459016393442623,61,-0.33157913006206735,-0.00604279244022987
KRW-ETH,20,2.0,20,30,45,0.015,0.008,12,True,-18.09916264110385,177,False,-24.189587075190445,0.40476190476190477,84,-0.1870786652957292,-0.0023106458381890577,-12.008738207017254,0.43010752688172044,93,-0.1718163014160295,-0.0012387591545628888
KRW-ETH,20,2.0,20,30,45,0.015,0.008,12,False,-15.660669088373647,173,False,-15.810313292512044,0.37349397590361444,83,-0.16505132684031437,-0.0017144719035981722,-15.51102488423525,0.36666666666666664,90,-0.18422082410907742,-0.0016624392923427986
KRW-ETH,20,2.0,20,30,45,0.015,0.008,24,True,-19.05557135207691,177,False,-26.296727017535122,0.39285714285714285,84,-0.19802024857981188,-0.0025381223584215345,-11.814415686618702,0.43010752688172044,93,-0.17101345410347313,-0.0012276658187232283
KRW-ETH,20,2.0,20,30,45,0.015,0.008,24,False,-14.086293907977083,172,False,-17.74458558664967,0.32926829268292684,82,-0.1619398716655611,-0.0020261235375737957,-10.428002229304498,0.35555555555555557,90,-0.17474767268783906,-0.001212146456243673
KRW-ETH,20,2.0,20,30,45,0.015,0.01,12,True,-17.269555917133474,177,False,-18.750823732916206,0.4642857142857143,84,-0.20397284183635478,-0.0019907801857779192,-15.788288101350737,0.45161290322580644,93,-0.21216288722187285,-0.0017934727406876602
KRW-ETH,20,2.0,20,30,45,0.015,0.01,12,False,-16.39939637025022,173,False,-13.446972733568673,0.42168674698795183,83,-0.18336699323088881,-0.0015786720098647047,-19.351820006931764,0.3888888888888889,90,-0.2255276898990428,-0.0022718400107894217
KRW-ETH,20,2.0,20,30,45,0.015,0.01,24,True,-17.83139756953153,177,False,-20.597624615087632,0.47619047619047616,84,-0.2164764556952631,-0.002235044626164806,-15.065170523975427,0.46236559139784944,93,-0.207198776113171,-0.0017251349796428275
KRW-ETH,20,2.0,20,30,45,0.015,0.01,24,False,-14.209723014109018,171,False,-15.803636442413412,0.38271604938271603,81,-0.16963841043676878,-0.002032618889889509,-12.615809585804625,0.3888888888888889,90,-0.20682261415768538,-0.0016226409006881166
KRW-ETH,20,2.0,20,30,45,0.015,0.015,12,True,-18.914166345987816,174,False,-15.629063091471856,0.5609756097560976,82,-0.18623097105279515,-0.001963605668028101,-22.199269600503772,0.5,92,-0.28633362895232195,-0.0030584668277651357
KRW-ETH,20,2.0,20,30,45,0.015,0.015,12,False,-15.529821524416128,170,False,-8.128383289948212,0.525,80,-0.1356878957602586,-0.0011248514386056456,-22.931259758884043,0.4444444444444444,90,-0.30198343667603106,-0.003293908937280851
KRW-ETH,20,2.0,20,30,45,0.015,0.015,24,True,-19.22310913673558,174,False,-18.41567791829745,0.573170731707317,82,-0.21267674728241265,-0.0023993017312836052,-20.03054035517371,0.532608695652174,92,-0.28137509589364046,-0.002779088942301497
KRW-ETH,20,2.0,20,30,45,0.015,0.015,24,False,-16.744618033551788,166,False,-15.691870959401818,0.45454545454545453,77,-0.17641961884959112,-0.0023812525900546713,-17.797365107701758,0.449438202247191,89,-0.2918875930623017,-0.002775347782991713
KRW-ETH,20,2.0,20,30,45,0.02,0.008,12,True,-18.803165109483416,177,False,-24.847856562782347,0.38095238095238093,84,-0.19370022244984608,-0.002495912358576129,-12.758473656184487,0.40860215053763443,93,-0.17673205131063546,-0.0013931780996071085
KRW-ETH,20,2.0,20,30,45,0.02,0.008,12,False,-14.471461872516969,171,False,-12.170157638718761,0.34146341463414637,82,-0.16342871713906404,-0.0014934921273022119,-16.772766106315178,0.3146067415730337,89,-0.16988890372116563,-0.0019974341948522435
KRW-ETH,20,2.0,20,30,45,0.02,0.008,24,True,-19.722915264388664,177,False,-26.87161025502278,0.36904761904761907,84,-0.2084759158527914,-0.002723388878808606,-12.57422027375455,0.40860215053763443,93,-0.17593396936184924,-0.001382084763767448
KRW-ETH,20,2.0,20,30,45,0.02,0.008,24,False,-9.197294833987598,170,False,-11.37432495996793,0.2962962962962963,81,-0.15037058253669175,-0.0015112124983028517,-7.020264708007266,0.30337078651685395,89,-0.14326579620419727,-0.0009508728209205249
KRW-ETH,20,2.0,20,30,45,0.02,0.01,12,True,-16.13154922652576,177,False,-19.013346470849257,0.44047619047619047,84,-0.21204861040926914,-0.0021407012005760923,-13.249751982202262,0.44086021505376344,93,-0.21841811007592835,-0.0016150583523985439
KRW-ETH,20,2.0,20,30,45,0.02,0.01,12,False,-12.009225698991488,171,False,-9.198801829356398,0.3902439024390244,82,-0.17912428911156816,-0.001219415469479093,-14.819649568626577,0.3595505617977528,89,-0.21351033233407501,-0.0019741933483375888
KRW-ETH,20,2.0,20,30,45,0.02,0.01,24,True,-16.691918832436198,177,False,-20.7818816543077,0.4523809523809524,84,-0.22442537395809203,-0.00238496564096298,-12.601956010564697,0.45161290322580644,93,-0.21349341272516495,-0.0015467205913537105
KRW-ETH,20,2.0,20,30,45,0.02,0.01,24,False,-6.847414526659609,169,False,-8.771828854713027,0.35,80,-0.17022954289702727,-0.0013114810853375315,-4.923000198606191,0.3595505617977528,89,-0.17095617434236904,-0.0007398029408836547
KRW-ETH,20,2.0,20,30,45,0.02,0.015,12,True,-17.76987100405771,174,False,-15.38954021916956,0.5487804878048781,82,-0.18692694704654217,-0.002017904005400324,-20.15020178894586,0.4891304347826087,92,-0.2916912311011798,-0.0029306398730304366
KRW-ETH,20,2.0,20,30,45,0.02,0.015,12,False,-11.637104682034648,168,False,-4.341138934815606,0.4810126582278481,79,-0.1211944317262241,-0.0006726592865848389,-18.93307042925369,0.4157303370786517,89,-0.2863961190971401,-0.003021207296123745
KRW-ETH,20,2.0,20,30,45,0.02,0.015,24,True,-18.108915279252663,174,False,-18.099501926818352,0.5609756097560976,82,-0.21635422860809328,-0.002453600068655828,-18.118328631686975,0.5217391304347826,92,-0.28637536074829945,-0.0026512619875667985
KRW-ETH,20,2.0,20,30,45,0.02,0.015,24,False,-10.95497687340534,164,False,-7.817395561242276,0.4342105263157895,76,-0.14309968520499308,-0.001353594666805301,-14.092558185568402,0.4090909090909091,88,-0.2671060943035077,-0.0024716055200202035
KRW-ETH,20,2.0,20,30,45,0.025,0.008,12,True,-21.781074355255793,177,False,-27.629167599204592,0.36904761904761907,84,-0.21138660072485452,-0.0027681783086611527,-15.932981111306992,0.3978494623655914,93,-0.17767588584022992,-0.0017244629411257873
KRW-ETH,20,2.0,20,30,45,0.025,0.008,12,False,-14.376911725109974,171,False,-13.039417150887862,0.32926829268292684,82,-0.17900148384654918,-0.0016650126811366467,-15.714406299332083,0.29213483146067415,89,-0.16572011909577722,-0.0020328031458719757
KRW-ETH,20,2.0,20,30,45,0.025,0.008,24,True,-22.688929506938692,177,False,-29.65315031518448,0.35714285714285715,84,-0.22640330723285662,-0.00299565482889363,-15.724708698692906,0.3978494623655914,93,-0.17687871885151465,-0.001713369605286127
KRW-ETH,20,2.0,20,30,45,0.025,0.008,24,False,-8.66976266134959,169,False,-6.778440334723745,0.2839506172839506,81,-0.14007046245813823,-0.0010092546861024067,-10.561084987975434,0.25,88,-0.14176044437442514,-0.0015326728455396876
KRW-ETH,20,2.0,20,30,45,0.025,0.01,12,True,-17.958700108699375,177,False,-20.844154222284306,0.42857142857142855,84,-0.22770746696041283,-0.002377306436375405,-15.073245995114444,0.43010752688172044,93,-0.23022438268158957,-0.0018604507207989457
KRW-ETH,20,2.0,20,30,45,0.025,0.01,12,False,-12.232192696550719,170,False,-10.86396086849542,0.3780487804878049,82,-0.19602906659552966,-0.001487653671992629,-13.600424524606016,0.3409090909090909,88,-0.20330011678772927,-0.0019555642230185324
KRW-ETH,20,2.0,20,30,45,0.025,0.01,24,True,-18.49652721848432,177,False,-22.572559600483924,0.44047619047619047,84,-0.24043998615694517,-0.0026215708767622927,-14.42049483648472,0.44086021505376344,93,-0.22537407589715364,-0.0017921129597541126
KRW-ETH,20,2.0,20,30,45,0.025,0.01,24,False,-4.902471475441217,167,False,-3.4458596367323255,0.3375,80,-0.1625043882046939,-0.0005785863004845913,-6.359083314150109,0.3103448275862069,87,-0.1623989376896239,-0.0010416780584392169
KRW-ETH,20,2.0,20,30,45,0.025,0.015,12,True,-18.18805498497681,174,False,-16.28095290687302,0.5365853658536586,82,-0.19960974603346762,-0.0021487855521721516,-20.095157063080595,0.4891304347826087,92,-0.30041703791990804,-0.002950999249319857
KRW-ETH,20,2.0,20,30,45,0.025,0.015,12,False,-13.249968745416043,167,False,-8.480988882584164,0.45569620253164556,79,-0.1702249767945787,-0.0013357779509940025,-18.01894860824792,0.3977272727272727,88,-0.28531897902110887,-0.0030116673420260698
KRW-ETH,20,2.0,20,30,45,0.025,0.015,24,True,-17.73172779593581,174,False,-18.078790834252217,0.5609756097560976,82,-0.2215084584759143,-0.002472983615861875,-17.384664757619408,0.5217391304347826,92,-0.2871934948403255,-0.002586588191882631
KRW-ETH,20,2.0,20,30,45,0.025,0.015,24,False,-10.337611567552234,161,False,-6.344052595291342,0.42105263157894735,76,-0.15605427084351395,-0.0011834551777507541,-14.331170539813126,0.36470588235294116,85,-0.27941186898363807,-0.0027152919424393435
KRW-ETH,20,2.0,20,30,45,0.03,0.008,12,True,-21.36715252751742,177,False,-26.875040169479764,0.36904761904761907,84,-0.2130571673695808,-0.0027365354404932395,-15.859264885555078,0.3978494623655914,93,-0.17767588584022964,-0.001727760395846632
KRW-ETH,20,2.0,20,30,45,0.03,0.008,12,False,-10.96509073676713,171,False,-11.263081959697544,0.32926829268292684,82,-0.1877700579337288,-0.0015042324693846259,-10.667099513836718,0.29213483146067415,89,-0.15498406624267339,-0.001514342969790364
KRW-ETH,20,2.0,20,30,45,0.03,0.008,24,True,-22.263950798184062,177,False,-28.87440125784792,0.35714285714285715,84,-0.22804206309548214,-0.0029640119607257168,-15.653500338520205,0.3978494623655914,93,-0.1768787188515148,-0.0017166670600069721
KRW-ETH,20,2.0,20,30,45,0.03,0.008,24,False,-5.891079197569157,168,False,-5.153049131147315,0.2625,80,-0.162742792685729,-0.0008367166449456682,-6.6291092639909985,0.25,88,-0.12004493577291983,-0.0010507949427931288
KRW-ETH,20,2.0,20,30,45,0.03,0.01,12,True,-17.165838827213086,177,False,-19.51927148200965,0.42857142857142855,84,-0.22949602205157021,-0.002286229044397966,-14.812406172416527,0.43010752688172044,93,-0.22646937967028005,-0.0018443333500779875
KRW-ETH,20,2.0,20,30,45,0.03,0.01,12,False,-8.585530132999825,170,False,-8.808752403483725,0.3780487804878049,82,-0.20461577967087738,-0.0012659893138991427,-8.362307862515927,0.3409090909090909,88,-0.19334936211214254,-0.00131774654493599
KRW-ETH,20,2.0,20,30,45,0.03,0.01,24,True,-17.700056768926938,177,False,-21.23209902724028,0.44047619047619047,84,-0.24159873000345106,-0.0025304934847848537,-14.168014510613597,0.44086021505376344,93,-0.2215954128527497,-0.0017759955890331543
KRW-ETH,20,2.0,20,30,45,0.03,0.01,24,False,-1.6937258475124717,166,False,-1.5799204615204934,0.31645569620253167,79,-0.18622922183740398,-0.00028885921200995807,-1.80753123350445,0.3103448275862069,87,-0.13875627770367635,-0.00032472109933924715
KRW-ETH,20,2.0,20,30,45,0.03,0.015,12,True,-17.558949005045513,174,False,-15.26039828122942,0.5365853658536586,82,-0.1975680721181087,-0.0020554867603903852,-19.857499728861605,0.4891304347826087,92,-0.297004438104883,-0.002934706689786714
KRW-ETH,20,2.0,20,30,45,0.03,0.015,12,False,-10.327829057101772,167,False,-7.436250625938254,0.45569620253164556,79,-0.1705408035741534,-0.0012060093624911027,-13.21940748826529,0.3977272727272727,88,-0.27639263716903656,-0.002373849663943528
KRW-ETH,20,2.0,20,30,45,0.03,0.015,24,True,-17.117904505314105,174,False,-17.066859642696333,0.5609756097560976,82,-0.2195226448483997,-0.0023796848240801084,-17.168949367931877,0.5217391304347826,92,-0.2871934948403256,-0.002570295632349488
KRW-ETH,20,2.0,20,30,45,0.03,0.015,24,False,-7.637533007855065,160,False,-5.906414836697693,0.38666666666666666,75,-0.1884490554451341,-0.001181456110945603,-9.368651179012437,0.36470588235294116,85,-0.2628141505225111,-0.0019227301137134875
KRW-ETH,20,2.0,20,30,50,0.015,0.008,12,True,-19.56225773667099,178,False,-27.47236629123639,0.39285714285714285,84,-0.20549954283089963,-0.0025840446477128675,-11.652149182105589,0.43617021276595747,94,-0.16960865343940165,-0.0011971788241998103
KRW-ETH,20,2.0,20,30,50,0.015,0.008,12,False,-17.28629155071419,174,False,-18.5546448289386,0.3614457831325301,83,-0.1839713460350654,-0.0019911646746825096,-16.017938272489783,0.3626373626373626,91,-0.1895730113880652,-0.0017158953819324493
KRW-ETH,20,2.0,20,30,50,0.015,0.008,24,True,-20.528714632842735,178,False,-29.596009808782686,0.38095238095238093,84,-0.21619318875977706,-0.0028115211679453447,-11.461419456902789,0.43617021276595747,94,-0.16880366601680924,-0.00118620350257121
KRW-ETH,20,2.0,20,30,50,0.015,0.008,24,False,-15.821747987731406,173,False,-20.406675955433332,0.3170731707317073,82,-0.1809303967411196,-0.002306190610744528,-11.23682002002948,0.3516483516483517,91,-0.182577666769377,-0.0013030899017794583
KRW-ETH,20,2.0,20,30,50,0.015,0.01,12,True,-19.16185875695053,177,False,-21.75612741904135,0.4523809523809524,84,-0.2235794220866905,-0.002287952804825538,-16.56759009485971,0.45161290322580644,93,-0.2190888453124539,-0.001887885575560122
KRW-ETH,20,2.0,20,30,50,0.015,0.01,12,False,-18.21946638490153,173,False,-16.11855492438251,0.40963855421686746,83,-0.20348110669810868,-0.0018794250219128974,-20.320377845420552,0.37777777777777777,90,-0.23389504077619547,-0.0023919281868482346
KRW-ETH,20,2.0,20,30,50,0.015,0.01,24,True,-20.049163933355906,177,False,-23.56691691079324,0.4642857142857143,84,-0.23577506516089705,-0.0025322172452124253,-16.53141095591857,0.45161290322580644,93,-0.2199077682509594,-0.001898265358000031
KRW-ETH,20,2.0,20,30,50,0.015,0.01,24,False,-16.58751759160473,171,False,-18.32419330150595,0.37037037037037035,81,-0.19009066633734087,-0.002340797902235188,-14.850841881703511,0.37777777777777777,90,-0.2263590029715354,-0.0019000020117992268
KRW-ETH,20,2.0,20,30,50,0.015,0.015,12,True,-19.75653662791319,174,False,-16.668563370307936,0.5609756097560976,82,-0.19360647413077917,-0.0020756244253560146,-22.84450988551844,0.5,92,-0.2924474168988281,-0.0031514736809066016
KRW-ETH,20,2.0,20,30,50,0.015,0.015,12,False,-16.401278327270667,170,False,-9.076323164610034,0.525,80,-0.14402539994891642,-0.0012470566128116901,-23.726233489931303,0.43333333333333335,90,-0.30936846640064064,-0.003411510856071618
KRW-ETH,20,2.0,20,30,50,0.015,0.015,24,True,-19.833572076344723,174,False,-19.442280001917158,0.573170731707317,82,-0.21981256207411082,-0.0025113204886115185,-20.224864150772284,0.532608695652174,92,-0.2830213105620101,-0.0028040666410791885
KRW-ETH,20,2.0,20,30,50,0.015,0.015,24,False,-18.045406302195907,166,False,-18.293447496690057,0.44155844155844154,77,-0.2007618961249727,-0.0027702785640806487,-17.797365107701758,0.449438202247191,89,-0.2918875930623017,-0.002775347782991713
KRW-ETH,20,2.0,20,30,50,0.02,0.008,12,True,-20.682615006096018,178,False,-28.95203154540411,0.36904761904761907,84,-0.2158339418335751,-0.0028287456919094617,-12.413198466787923,0.4148936170212766,94,-0.17453750700331064,-0.0013499550145095168
KRW-ETH,20,2.0,20,30,50,0.02,0.008,12,False,-16.207638913283244,172,False,-15.192119623099615,0.32926829268292684,82,-0.18639341902152085,-0.0018344433468144058,-17.223158203466873,0.3111111111111111,90,-0.17533512027210682,-0.002047762075409452
KRW-ETH,20,2.0,20,30,50,0.02,0.008,24,True,-21.623214634309427,178,False,-31.014307125867294,0.35714285714285715,84,-0.23020402796663592,-0.003056222212141938,-12.232122142751559,0.4148936170212766,94,-0.17373729764728105,-0.0013389796928809166
KRW-ETH,20,2.0,20,30,50,0.02,0.008,24,False,-10.95661319229264,171,False,-14.168869807521192,0.2839506172839506,81,-0.17369374301607654,-0.001856372992130011,-7.744356577064086,0.3,90,-0.15139449032981153,-0.0010457297895769616
KRW-ETH,20,2.0,20,30,50,0.02,0.01,12,True,-18.295541247072983,177,False,-22.606588043990687,0.42857142857142855,84,-0.23522365127958447,-0.002497308343433234,-13.984494450155282,0.44086021505376344,93,-0.22528907785108568,-0.0017094711872710057
KRW-ETH,20,2.0,20,30,50,0.02,0.01,12,False,-13.895232102170493,171,False,-12.095842080120205,0.3780487804878049,82,-0.20326769237299222,-0.0015847203475278721,-15.694622124220782,0.34831460674157305,89,-0.22200751799815407,-0.0020956308297453772
KRW-ETH,20,2.0,20,30,50,0.02,0.01,24,True,-19.16251968918529,177,False,-24.34937055812417,0.44047619047619047,84,-0.2472363923710892,-0.0027415727838201215,-13.975668820246412,0.44086021505376344,93,-0.22610149875332367,-0.001719850969710914
KRW-ETH,20,2.0,20,30,50,0.02,0.01,24,False,-9.301196578033533,169,False,-11.385438229202888,0.3375,80,-0.19463455634123256,-0.0016859185853375304,-7.216954926864178,0.34831460674157305,89,-0.19533981627347544,-0.001076375974591521
KRW-ETH,20,2.0,20,30,50,0.02,0.015,12,True,-18.8685207078748,174,False,-16.973016001662003,0.5487804878048781,82,-0.19824567093981313,-0.002190806909069699,-20.7640254140876,0.4891304347826087,92,-0.29775912191035575,-0.0030236467261719017
KRW-ETH,20,2.0,20,30,50,0.02,0.015,12,False,-12.633195483377769,168,False,-5.607028121816566,0.4810126582278481,79,-0.13178818863138012,-0.0008596075642618446,-19.659362844938972,0.4044943820224719,89,-0.2939460629651894,-0.0031401305847885658
KRW-ETH,20,2.0,20,30,50,0.02,0.015,24,True,-18.98582514923972,174,False,-19.67131205474327,0.5609756097560976,82,-0.2272632977062455,-0.002626502972325203,-18.300338243736167,0.5217391304347826,92,-0.28801012088830213,-0.0026762396863444895
KRW-ETH,20,2.0,20,30,50,0.02,0.015,24,False,-12.30663112435063,164,False,-10.520704063132856,0.42105263157894735,76,-0.16617515885361256,-0.0018134301931210922,-14.092558185568404,0.4090909090909091,88,-0.2671060943035077,-0.002471605520020204
KRW-ETH,20,2.0,20,30,50,0.025,0.008,12,True,-24.303663496680485,178,False,-33.04548168835376,0.35714285714285715,84,-0.23677610528688356,-0.00316044616580401,-15.561845305007214,0.40425531914893614,94,-0.17548385746553372,-0.0016777155492035294
KRW-ETH,20,2.0,20,30,50,0.025,0.008,12,False,-16.37080040612609,172,False,-16.60523224124324,0.3170731707317073,82,-0.20543363119587996,-0.002066848046990305,-16.13636857100894,0.28888888888888886,90,-0.1711936863277605,-0.0020827380380845206
KRW-ETH,20,2.0,20,30,50,0.025,0.008,24,True,-25.24973322829584,178,False,-35.142356368420224,0.34523809523809523,84,-0.25130934709755437,-0.003387922686036487,-15.357110088171458,0.40425531914893614,94,-0.17468456550853825,-0.0016667402275749286
KRW-ETH,20,2.0,20,30,50,0.025,0.008,24,False,-10.44851477739973,170,False,-9.678293384699005,0.2716049382716049,81,-0.16775599878875425,-0.0014160509823987026,-11.218736170100454,0.24719101123595505,89,-0.14990342127820072,-0.0016220585439044104
KRW-ETH,20,2.0,20,30,50,0.025,0.01,12,True,-20.546882433606733,177,False,-25.296717435876886,0.4166666666666667,84,-0.254078431503228,-0.002793348103042071,-15.797047431336576,0.43010752688172044,93,-0.2369915602849631,-0.0019548635556714076
KRW-ETH,20,2.0,20,30,50,0.025,0.01,12,False,-14.344488518860356,170,False,-14.26378876074697,0.36585365853658536,82,-0.22348173261421886,-0.0019138426963828724,-14.42518827697374,0.32954545454545453,88,-0.21190761298827748,-0.002078381675805955
KRW-ETH,20,2.0,20,30,50,0.025,0.01,24,True,-21.392378001549627,177,False,-27.006804336687125,0.42857142857142855,84,-0.26637618175158617,-0.003037612543428959,-15.777951666412129,0.43010752688172044,93,-0.23779170907244693,-0.0019652433381113165
KRW-ETH,20,2.0,20,30,50,0.025,0.01,24,False,-7.5218554374436275,167,False,-6.1214702778405385,0.325,80,-0.19110179933916724,-0.001015430050484591,-8.922240597046716,0.2988505747126437,87,-0.19099994957339256,-0.001443373460738066
KRW-ETH,20,2.0,20,30,50,0.025,0.015,12,True,-19.6098399893468,174,False,-18.516074842697655,0.5365853658536586,82,-0.2146019043775647,-0.002382572602182991,-20.703605135995943,0.4891304347826087,92,-0.3064101770878181,-0.0030440061024613234
KRW-ETH,20,2.0,20,30,50,0.025,0.015,12,False,-14.485011091223992,167,False,-10.248197780552816,0.45569620253164556,79,-0.18624659723276474,-0.001585922431202655,-18.721824401895166,0.38636363636363635,88,-0.29288031905351414,-0.0031319420316984464
KRW-ETH,20,2.0,20,30,50,0.025,0.015,24,True,-18.91629906844056,174,False,-20.269698469102337,0.5609756097560976,82,-0.236090430710371,-0.0027067706658727144,-17.56289966777878,0.5217391304347826,92,-0.28882638081157164,-0.0026115658906603213
KRW-ETH,20,2.0,20,30,50,0.025,0.015,24,False,-11.785689350090694,161,False,-9.240208160368276,0.40789473684210525,76,-0.1889887383227907,-0.0017089814935402304,-14.331170539813112,0.36470588235294116,85,-0.27941186898363757,-0.002715291942439341
KRW-ETH,20,2.0,20,30,50,0.03,0.008,12,True,-23.00245512065754,178,False,-30.514297866272603,0.35714285714285715,84,-0.23290120429410388,-0.0030415771181849594,-15.490612375042476,0.40425531914893614,94,-0.17548385746553344,-0.0016809779246188333
KRW-ETH,20,2.0,20,30,50,0.03,0.008,12,False,-11.990265103174195,172,False,-12.891830551806521,0.3170731707317073,82,-0.2019916336193461,-0.0017195037831887732,-11.088699654541868,0.28888888888888886,90,-0.16052807087635199,-0.0015700385306260376
KRW-ETH,20,2.0,20,30,50,0.03,0.008,24,True,-23.91726877341111,178,False,-32.546216612679515,0.34523809523809523,84,-0.24750823162631178,-0.0032690536384174366,-15.288320934142702,0.40425531914893614,94,-0.1746845655085384,-0.0016700026029902331
KRW-ETH,20,2.0,20,30,50,0.03,0.008,24,False,-6.545160946464509,170,False,-5.835373785293221,0.25925925925925924,81,-0.17068668906872658,-0.0009435226122920149,-7.254948107635796,0.24719101123595505,89,-0.1283939494223065,-0.001145594999615679
KRW-ETH,20,2.0,20,30,50,0.03,0.01,12,True,-19.077488216951213,177,False,-22.624216232041416,0.4166666666666667,84,-0.250439789705683,-0.0026150445316134954,-15.530760201861009,0.43010752688172044,93,-0.23326956789610873,-0.0019387461849504491
KRW-ETH,20,2.0,20,30,50,0.03,0.01,12,False,-9.797595358433659,170,False,-10.472255418331525,0.36585365853658536,82,-0.2201179179608261,-0.0015056142862398753,-9.122935298535793,0.32954545454545453,88,-0.2020643656499796,-0.0014405639977234125
KRW-ETH,20,2.0,20,30,50,0.03,0.01,24,True,-19.915074469309165,177,False,-24.31576631331626,0.42857142857142855,84,-0.2622135229727026,-0.002859308972000383,-15.514382625302071,0.43010752688172044,93,-0.23407361984841027,-0.0019491259673903576
